,Date.Day,Date.Month,Date.Year,Data.Cases,Data.Deaths,Location.Country,Location.Code,Data.Population,Location.Continent,Data.Rate
28684,10,7,2020,1,0,Bahamas,BHS,389486,America,0.77024591
28687,10,7,2020,0,0,Barbados,BRB,287021,America,0.34840656
28690,10,7,2020,3,0,Belize,BLZ,390351,America,2.56179695
28692,10,7,2020,0,0,Bermuda,BMU,62508,America,4.79938568
28694,10,7,2020,1129,61,Bolivia,BOL,11513102,America,135.5846582
28695,10,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,0.0
28698,10,7,2020,42619,1220,Brazil,BRA,211049519,America,250.0195227
28699,10,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
28706,10,7,2020,371,12,Canada,CAN,37411038,America,11.17851902
28708,10,7,2020,0,0,Cayman_Islands,CYM,64948,America,7.69846647
28711,10,7,2020,3133,109,Chile,CHL,18952035,America,248.7965013
28713,10,7,2020,5335,187,Colombia,COL,50339443,America,106.0281895
28716,10,7,2020,649,1,Costa_Rica,CRI,5047561,America,75.30369618
28719,10,7,2020,4,0,Cuba,CUB,11333484,America,0.72351979
28720,10,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
28726,10,7,2020,0,0,Dominica,DMA,71808,America,0.0
28727,10,7,2020,1202,13,Dominican_Republic,DOM,10738957,America,108.4742215
28728,10,7,2020,797,39,Ecuador,ECU,17373657,America,68.27578097
28730,10,7,2020,278,8,El_Salvador,SLV,6453550,America,54.35767911
28736,10,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
28749,10,7,2020,0,0,Greenland,GRL,56660,America,0.0
28750,10,7,2020,0,0,Grenada,GRD,112002,America,0.0
28752,10,7,2020,1247,39,Guatemala,GTM,17581476,America,62.78767494
28756,10,7,2020,1,0,Guyana,GUY,782775,America,9.07029478
28757,10,7,2020,0,0,Haiti,HTI,11263079,America,8.37248855
28759,10,7,2020,406,10,Honduras,HND,9746115,America,113.0501744
28770,10,7,2020,2,0,Jamaica,JAM,2948277,America,2.34034997
28796,10,7,2020,7094,730,Mexico,MEX,127575529,America,67.30365978
28801,10,7,2020,0,0,Montserrat,MSF,4991,America,0.0
28810,10,7,2020,0,0,Nicaragua,NIC,6545503,America,10.32770132
28819,10,7,2020,965,20,Panama,PAN,4246440,America,310.3540848
28821,10,7,2020,84,0,Paraguay,PRY,7044639,America,15.17465977
28822,10,7,2020,3537,181,Peru,PER,32510462,America,147.171086
28826,10,7,2020,0,0,Puerto_Rico,PRI,2933404,America,69.10060803
28831,10,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,1.8927206
28832,10,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
28833,10,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
28842,10,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
28852,10,7,2020,29,0,Suriname,SUR,581363,America,55.21507217
28861,10,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.71686181
28864,10,7,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,104.7284914
28870,10,7,2020,63004,982,United_States_of_America,USA,329064917,America,211.4166428
28871,10,7,2020,9,0,United_States_Virgin_Islands,VIR,104579,America,68.84747416
28872,10,7,2020,3,0,Uruguay,URY,3461731,America,2.02210975
28874,10,7,2020,362,5,Venezuela,VEN,28515829,America,13.35749348
28885,11,7,2020,0,0,Anguilla,AIA,14872,America,0.0
28886,11,7,2020,1,0,Antigua_and_Barbuda,ATG,97115,America,9.26736344
28887,11,7,2020,3663,42,Argentina,ARG,44780675,America,85.38504612
28889,11,7,2020,0,0,Aruba,ABW,106310,America,3.76258113
28893,11,7,2020,1,0,Bahamas,BHS,389486,America,1.02699455
28896,11,7,2020,0,0,Barbados,BRB,287021,America,0.34840656
28899,11,7,2020,4,0,Belize,BLZ,390351,America,3.33033603
28901,11,7,2020,1,0,Bermuda,BMU,62508,America,6.3991809
28903,11,7,2020,1452,64,Bolivia,BOL,11513102,America,140.2054807
28904,11,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,0.0
28907,11,7,2020,45048,1214,Brazil,BRA,211049519,America,249.1609564
28908,11,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
28915,11,7,2020,321,10,Canada,CAN,37411038,America,11.5767972
28917,11,7,2020,0,0,Cayman_Islands,CYM,64948,America,7.69846647
28920,11,7,2020,3058,99,Chile,CHL,18952035,America,242.2642212
28922,11,7,2020,6803,211,Colombia,COL,50339443,America,111.9082704
28925,11,7,2020,360,1,Costa_Rica,CRI,5047561,America,79.42449829
28928,11,7,2020,10,0,Cuba,CUB,11333484,America,0.77646027
28929,11,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
28935,11,7,2020,0,0,Dominica,DMA,71808,America,0.0
28936,11,7,2020,1125,22,Dominican_Republic,DOM,10738957,America,113.1487909
28937,11,7,2020,783,44,Ecuador,ECU,17373657,America,68.75351574
28939,11,7,2020,298,6,El_Salvador,SLV,6453550,America,56.17063477
28945,11,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
28958,11,7,2020,0,0,Greenland,GRL,56660,America,0.0
28959,11,7,2020,0,0,Grenada,GRD,112002,America,0.0
28961,11,7,2020,961,47,Guatemala,GTM,17581476,America,67.06490399
28965,11,7,2020,4,0,Guyana,GUY,782775,America,7.66503785
28966,11,7,2020,131,12,Haiti,HTI,11263079,America,7.94631734
28968,11,7,2020,669,46,Honduras,HND,9746115,America,113.4708548
28979,11,7,2020,0,0,Jamaica,JAM,2948277,America,2.27251374
29005,11,7,2020,7150,665,Mexico,MEX,127575529,America,67.83746121
29010,11,7,2020,1,0,Montserrat,MSF,4991,America,20.03606492
29019,11,7,2020,0,0,Nicaragua,NIC,6545503,America,10.32770132
29028,11,7,2020,1041,24,Panama,PAN,4246440,America,314.4280856
29030,11,7,2020,98,0,Paraguay,PRY,7044639,America,14.55007134
29031,11,7,2020,3198,186,Peru,PER,32510462,America,145.4362599
29035,11,7,2020,392,0,Puerto_Rico,PRI,2933404,America,80.92986851
29040,11,7,2020,1,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
29041,11,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
29042,11,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
29051,11,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
29061,11,7,2020,32,1,Suriname,SUR,581363,America,57.62320616
29070,11,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.64517563
29073,11,7,2020,11,0,Turks_and_Caicos_islands,TCA,38194,America,133.5288265
29079,11,7,2020,66625,806,United_States_of_America,USA,329064917,America,217.8281436
29080,11,7,2020,14,0,United_States_Virgin_Islands,VIR,104579,America,82.23448302
29081,11,7,2020,8,0,Uruguay,URY,3461731,America,1.90656062
29083,11,7,2020,431,3,Venezuela,VEN,28515829,America,14.11146069
29094,12,7,2020,0,0,Anguilla,AIA,14872,America,0.0
29095,12,7,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,9.26736344
29096,12,7,2020,3367,61,Argentina,ARG,44780675,America,81.09748234
29098,12,7,2020,0,0,Aruba,ABW,106310,America,3.76258113
29102,12,7,2020,3,0,Bahamas,BHS,389486,America,1.79724047
29105,12,7,2020,5,0,Barbados,BRB,287021,America,2.09043938
29108,12,7,2020,0,0,Belize,BLZ,390351,America,3.33033603
29110,12,7,2020,0,0,Bermuda,BMU,62508,America,6.3991809
29112,12,7,2020,1635,52,Bolivia,BOL,11513102,America,143.5234396
29113,12,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,0.0
29116,12,7,2020,39023,1071,Brazil,BRA,211049519,America,249.3173178
29117,12,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
29124,12,7,2020,221,14,Canada,CAN,37411038,America,11.53135607
29126,12,7,2020,0,0,Cayman_Islands,CYM,64948,America,7.69846647
29129,12,7,2020,2755,100,Chile,CHL,18952035,America,233.5527557
29131,12,7,2020,4586,194,Colombia,COL,50339443,America,112.776377
29134,12,7,2020,386,2,Costa_Rica,CRI,5047561,America,84.23870459
29137,12,7,2020,7,1,Cuba,CUB,11333484,America,0.79410709
29138,12,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
29144,12,7,2020,0,0,Dominica,DMA,71808,America,0.0
29145,12,7,2020,1199,16,Dominican_Republic,DOM,10738957,America,116.3520815
29146,12,7,2020,1408,48,Ecuador,ECU,17373657,America,72.72504574
29148,12,7,2020,249,5,El_Salvador,SLV,6453550,America,53.56741638
29154,12,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
29167,12,7,2020,0,0,Greenland,GRL,56660,America,0.0
29168,12,7,2020,0,0,Grenada,GRD,112002,America,0.0
29170,12,7,2020,979,33,Guatemala,GTM,17581476,America,69.39690388
29174,12,7,2020,1,1,Guyana,GUY,782775,America,7.79278848
29175,12,7,2020,73,4,Haiti,HTI,11263079,America,8.10613155
29177,12,7,2020,530,21,Honduras,HND,9746115,America,108.5150339
29188,12,7,2020,5,0,Jamaica,JAM,2948277,America,2.30643186
29214,12,7,2020,3819,539,Mexico,MEX,127575529,America,67.98639259
29219,12,7,2020,0,0,Montserrat,MSF,4991,America,20.03606492
29228,12,7,2020,0,0,Nicaragua,NIC,6545503,America,10.32770132
29237,12,7,2020,1075,30,Panama,PAN,4246440,America,322.010908
29239,12,7,2020,84,1,Paraguay,PRY,7044639,America,12.46337818
29240,12,7,2020,3064,182,Peru,PER,32510462,America,143.7106615
29244,12,7,2020,237,8,Puerto_Rico,PRI,2933404,America,84.10024668
29249,12,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
29250,12,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
29251,12,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,0.0
29260,12,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
29270,12,7,2020,15,0,Suriname,SUR,581363,America,60.20334971
29279,12,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.64517563
29282,12,7,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,130.9106142
29288,12,7,2020,63051,717,United_States_of_America,USA,329064917,America,224.0776704
29289,12,7,2020,14,0,United_States_Virgin_Islands,VIR,104579,America,95.62149189
29290,12,7,2020,1,1,Uruguay,URY,3461731,America,1.79101149
29292,12,7,2020,375,2,Venezuela,VEN,28515829,America,14.19562447
29303,13,7,2020,0,0,Anguilla,AIA,14872,America,0.0
29304,13,7,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,9.26736344
29305,13,7,2020,3449,8,Argentina,ARG,44780675,America,88.79946539
29307,13,7,2020,0,0,Aruba,ABW,106310,America,3.76258113
29311,13,7,2020,0,0,Bahamas,BHS,389486,America,1.79724047
29314,13,7,2020,0,0,Barbados,BRB,287021,America,2.09043938
29317,13,7,2020,0,0,Belize,BLZ,390351,America,3.33033603
29319,13,7,2020,0,0,Bermuda,BMU,62508,America,6.3991809
29321,13,7,2020,987,53,Bolivia,BOL,11513102,America,144.7307598
29322,13,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,0.0
29325,13,7,2020,24831,631,Brazil,BRA,211049519,America,246.6425901
29326,13,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
29333,13,7,2020,244,10,Canada,CAN,37411038,America,11.60085427
29335,13,7,2020,0,0,Cayman_Islands,CYM,64948,America,7.69846647
29338,13,7,2020,3012,98,Chile,CHL,18952035,America,227.1998759
29340,13,7,2020,5083,188,Colombia,COL,50339443,America,116.5606858
29343,13,7,2020,365,2,Costa_Rica,CRI,5047561,America,88.47837599
29346,13,7,2020,6,0,Cuba,CUB,11333484,America,0.82940074
29347,13,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
29353,13,7,2020,0,0,Dominica,DMA,71808,America,0.0
29354,13,7,2020,1418,17,Dominican_Republic,DOM,10738957,America,122.5351773
29355,13,7,2020,661,16,Ecuador,ECU,17373657,America,72.60992893
29357,13,7,2020,283,13,El_Salvador,SLV,6453550,America,57.95259973
29363,13,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
29376,13,7,2020,0,0,Greenland,GRL,56660,America,0.0
29377,13,7,2020,0,0,Grenada,GRD,112002,America,0.0
29379,13,7,2020,757,47,Guatemala,GTM,17581476,America,70.67097211
29383,13,7,2020,6,0,Guyana,GUY,782775,America,8.55929226
29384,13,7,2020,37,0,Haiti,HTI,11263079,America,7.81313884
29386,13,7,2020,507,3,Honduras,HND,9746115,America,102.6870707
29397,13,7,2020,0,0,Jamaica,JAM,2948277,America,2.10292316
29423,13,7,2020,3176,276,Mexico,MEX,127575529,America,68.18940958
29428,13,7,2020,0,0,Montserrat,MSF,4991,America,20.03606492
29437,13,7,2020,0,0,Nicaragua,NIC,6545503,America,10.32770132
29446,13,7,2020,1301,16,Panama,PAN,4246440,America,328.4398225
29448,13,7,2020,128,1,Paraguay,PRY,7044639,America,11.65425226
29449,13,7,2020,3616,188,Peru,PER,32510462,America,144.282785
29453,13,7,2020,288,0,Puerto_Rico,PRI,2933404,America,89.72511117
29458,13,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
29459,13,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
29460,13,7,2020,6,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,5.42529817
29469,13,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
29479,13,7,2020,0,0,Suriname,SUR,581363,America,43.17440222
29488,13,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.50180327
29491,13,7,2020,6,0,Turks_and_Caicos_islands,TCA,38194,America,115.2013405
29497,13,7,2020,57258,391,United_States_of_America,USA,329064917,America,229.7254921
29498,13,7,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,95.62149189
29499,13,7,2020,1,1,Uruguay,URY,3461731,America,1.67546236
29501,13,7,2020,287,4,Venezuela,VEN,28515829,America,14.61644338
29512,14,7,2020,0,0,Anguilla,AIA,14872,America,0.0
29513,14,7,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,8.23765639
29514,14,7,2020,2657,85,Argentina,ARG,44780675,America,84.63025624
29516,14,7,2020,0,0,Aruba,ABW,106310,America,1.88129057
29520,14,7,2020,2,0,Bahamas,BHS,389486,America,2.31073774
29523,14,7,2020,0,0,Barbados,BRB,287021,America,2.09043938
29526,14,7,2020,0,0,Belize,BLZ,390351,America,3.33033603
29528,14,7,2020,0,0,Bermuda,BMU,62508,America,6.3991809
29530,14,7,2020,1063,59,Bolivia,BOL,11513102,America,148.7435793
29531,14,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,0.0
29534,14,7,2020,20286,733,Brazil,BRA,211049519,America,244.8581747
29535,14,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
29542,14,7,2020,565,7,Canada,CAN,37411038,America,11.32553446
29544,14,7,2020,0,0,Cayman_Islands,CYM,64948,America,3.07938659
29547,14,7,2020,2616,45,Chile,CHL,18952035,America,219.8075299
29549,14,7,2020,3782,148,Colombia,COL,50339443,America,117.5698349
29552,14,7,2020,440,1,Costa_Rica,CRI,5047561,America,94.44165212
29555,14,7,2020,2,0,Cuba,CUB,11333484,America,0.77646027
29556,14,7,2020,1,0,Curasao,CUW,163423,America,1.22381794
29562,14,7,2020,0,0,Dominica,DMA,71808,America,0.0
29563,14,7,2020,974,6,Dominican_Republic,DOM,10738957,America,127.4797916
29564,14,7,2020,589,16,Ecuador,ECU,17373657,America,73.64022439
29566,14,7,2020,304,11,El_Salvador,SLV,6453550,America,58.95979732
29572,14,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
29585,14,7,2020,0,0,Greenland,GRL,56660,America,0.0
29586,14,7,2020,0,0,Grenada,GRD,112002,America,0.0
29588,14,7,2020,387,25,Guatemala,GTM,17581476,America,70.14769408
29592,14,7,2020,3,0,Guyana,GUY,782775,America,8.303791
29593,14,7,2020,0,2,Haiti,HTI,11263079,America,7.04958209
29595,14,7,2020,489,15,Honduras,HND,9746115,America,100.1527275
29606,14,7,2020,1,0,Jamaica,JAM,2948277,America,2.06900505
29632,14,7,2020,8792,443,Mexico,MEX,127575529,America,69.23192927
29637,14,7,2020,0,0,Montserrat,MSF,4991,America,20.03606492
29646,14,7,2020,0,0,Nicaragua,NIC,6545503,America,10.32770132
29655,14,7,2020,1540,23,Panama,PAN,4246440,America,338.8249922
29657,14,7,2020,32,3,Paraguay,PRY,7044639,America,11.20000613
29658,14,7,2020,3797,184,Peru,PER,32510462,America,146.9004039
29662,14,7,2020,189,0,Puerto_Rico,PRI,2933404,America,94.08864241
29667,14,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
29668,14,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
29669,14,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,5.42529817
29678,14,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
29688,14,7,2020,39,0,Suriname,SUR,581363,America,47.9906702
29697,14,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.50180327
29700,14,7,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,81.16458082
29706,14,7,2020,58114,400,United_States_of_America,USA,329064917,America,234.757326
29707,14,7,2020,36,0,United_States_Virgin_Islands,VIR,104579,America,127.1765842
29708,14,7,2020,2,0,Uruguay,URY,3461731,America,1.64657508
29710,14,7,2020,242,4,Venezuela,VEN,28515829,America,14.6480048
29721,15,7,2020,0,0,Anguilla,AIA,14872,America,0.0
29722,15,7,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,8.23765639
29723,15,7,2020,3099,23,Argentina,ARG,44780675,America,86.49936608
29725,15,7,2020,1,0,Aruba,ABW,106310,America,2.82193585
29729,15,7,2020,3,0,Bahamas,BHS,389486,America,3.08098366
29732,15,7,2020,0,0,Barbados,BRB,287021,America,2.09043938
29735,15,7,2020,2,0,Belize,BLZ,390351,America,2.81797664
29737,15,7,2020,0,0,Bermuda,BMU,62508,America,6.3991809
29739,15,7,2020,1617,32,Bolivia,BOL,11513102,America,153.2862299
29740,15,7,2020,2,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,7.69734057
29743,15,7,2020,41857,1300,Brazil,BRA,211049519,America,248.6539664
29744,15,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
29751,15,7,2020,331,8,Canada,CAN,37411038,America,11.44581981
29753,15,7,2020,2,0,Cayman_Islands,CYM,64948,America,4.61907988
29756,15,7,2020,1836,45,Chile,CHL,18952035,America,211.5867768
29758,15,7,2020,5671,170,Colombia,COL,50339443,America,123.2671565
29761,15,7,2020,446,5,Costa_Rica,CRI,5047561,America,99.51340856
29764,15,7,2020,4,0,Cuba,CUB,11333484,America,0.8029305
29765,15,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
29771,15,7,2020,0,0,Dominica,DMA,71808,America,0.0
29772,15,7,2020,799,7,Dominican_Republic,DOM,10738957,America,127.9174505
29773,15,7,2020,1111,67,Ecuador,ECU,17373657,America,75.62023355
29775,15,7,2020,325,0,El_Salvador,SLV,6453550,America,59.88951817
29781,15,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
29794,15,7,2020,0,0,Greenland,GRL,56660,America,0.0
29795,15,7,2020,0,0,Grenada,GRD,112002,America,0.0
29797,15,7,2020,1130,58,Guatemala,GTM,17581476,America,72.66739152
29801,15,7,2020,8,0,Guyana,GUY,782775,America,8.04828974
29802,15,7,2020,104,2,Haiti,HTI,11263079,America,7.60005324
29804,15,7,2020,527,18,Honduras,HND,9746115,America,97.96724131
29815,15,7,2020,3,0,Jamaica,JAM,2948277,America,2.03508693
29841,15,7,2020,8412,878,Mexico,MEX,127575529,America,70.22663414
29846,15,7,2020,0,0,Montserrat,MSF,4991,America,20.03606492
29855,15,7,2020,301,8,Nicaragua,NIC,6545503,America,9.59437342
29864,15,7,2020,923,28,Panama,PAN,4246440,America,342.545756
29866,15,7,2020,94,0,Paraguay,PRY,7044639,America,12.10849839
29867,15,7,2020,3744,175,Peru,PER,32510462,America,149.6564398
29871,15,7,2020,113,2,Puerto_Rico,PRI,2933404,America,90.61145345
29876,15,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
29877,15,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
29878,15,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,5.42529817
29887,15,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
29897,15,7,2020,21,0,Suriname,SUR,581363,America,48.85071805
29906,15,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.21505854
29909,15,7,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,81.16458082
29915,15,7,2020,68518,861,United_States_of_America,USA,329064917,America,242.2446025
29916,15,7,2020,0,0,United_States_Virgin_Islands,VIR,104579,America,127.1765842
29917,15,7,2020,8,0,Uruguay,URY,3461731,America,1.76212421
29919,15,7,2020,303,3,Venezuela,VEN,28515829,America,14.65151162
29930,16,7,2020,0,0,Anguilla,AIA,14872,America,0.0
29931,16,7,2020,0,0,Antigua_and_Barbuda,ATG,97115,America,8.23765639
29932,16,7,2020,3645,124,Argentina,ARG,44780675,America,88.68334388
29934,16,7,2020,0,0,Aruba,ABW,106310,America,2.82193585
29938,16,7,2020,3,0,Bahamas,BHS,389486,America,3.85122957
29941,16,7,2020,1,0,Barbados,BRB,287021,America,2.43884594
29944,16,7,2020,0,0,Belize,BLZ,390351,America,2.81797664
29946,16,7,2020,0,0,Bermuda,BMU,62508,America,6.3991809
29948,16,7,2020,1351,44,Bolivia,BOL,11513102,America,156.2654444
29949,16,7,2020,0,0,"Bonaire, Saint Eustatius and Saba",BES,25983,America,7.69734057
29952,16,7,2020,39924,1233,Brazil,BRA,211049519,America,245.4376596
29953,16,7,2020,0,0,British_Virgin_Islands,VGB,30033,America,0.0
29960,16,7,2020,341,12,Canada,CAN,37411038,America,12.35731551
29962,16,7,2020,0,0,Cayman_Islands,CYM,64948,America,3.07938659
29965,16,7,2020,1712,117,Chile,CHL,18952035,America,206.6374403
29967,16,7,2020,5271,189,Colombia,COL,50339443,America,125.4682139
29970,16,7,2020,504,4,Costa_Rica,CRI,5047561,America,103.6738338
29973,16,7,2020,6,0,Cuba,CUB,11333484,America,0.79410709
29974,16,7,2020,0,0,Curasao,CUW,163423,America,0.61190897
29980,16,7,2020,0,0,Dominica,DMA,71808,America,0.0
29981,16,7,2020,1366,19,Dominican_Republic,DOM,10738957,America,133.011055
29982,16,7,2020,759,28,Ecuador,ECU,17373657,America,69.48450749
29984,16,7,2020,342,20,El_Salvador,SLV,6453550,America,60.57131346
29990,16,7,2020,0,0,Falkland_Islands_(Malvinas),FLK,3372,America,0.0
30003,16,7,2020,0,0,Greenland,GRL,56660,America,0.0
30004,16,7,2020,0,0,Grenada,GRD,112002,America,0.0
30006,16,7,2020,1202,48,Guatemala,GTM,17581476,America,74.29979144
30010,16,7,2020,5,1,Guyana,GUY,782775,America,8.303791
30011,16,7,2020,71,2,Haiti,HTI,11263079,America,7.65332464
30013,16,7,2020,930,18,Honduras,HND,9746115,America,100.286114
30024,16,7,2020,1,0,Jamaica,JAM,2948277,America,1.89941447
30050,16,7,2020,8738,579,Mexico,MEX,127575529,America,71.16333415
30055,16,7,2020,0,0,Montserrat,MSF,4991,America,20.03606492
30064,16,7,2020,0,0,Nicaragua,NIC,6545503,America,9.59437342
30073,16,7,2020,1147,22,Panama,PAN,4246440,America,348.0562542
30075,16,7,2020,124,0,Paraguay,PRY,7044639,America,13.31508967
30076,16,7,2020,3857,188,Peru,PER,32510462,America,151.480468
30080,16,7,2020,256,2,Puerto_Rico,PRI,2933404,America,96.88402961
30085,16,7,2020,0,0,Saint_Kitts_and_Nevis,KNA,52834,America,3.78544119
30086,16,7,2020,0,0,Saint_Lucia,LCA,182795,America,1.64118275
30087,16,7,2020,0,0,Saint_Vincent_and_the_Grenadines,VCT,110593,America,5.42529817
30096,16,7,2020,0,0,Sint_Maarten,SXM,42389,America,2.3591026
30106,16,7,2020,48,0,Suriname,SUR,581363,America,54.01100517
30115,16,7,2020,0,0,Trinidad_and_Tobago,TTO,1394969,America,0.21505854
30118,16,7,2020,0,0,Turks_and_Caicos_islands,TCA,38194,America,78.54636854
30124,16,7,2020,67717,953,United_States_of_America,USA,329064917,America,247.0062769
